map_name,map_size,obstacles_number,num_agents,solver,solved,soc,makespan,simulation_time
empty-48-48.map,2304,0,300,DCMAPF,True,10903,100,88.1
empty-48-48.map,2304,0,300,DCMAPF,True,11323,76,72.4
empty-48-48.map,2304,0,300,DCMAPF,True,11359,86,80.8
empty-48-48.map,2304,0,300,DCMAPF,True,11066,87,80.9
empty-48-48.map,2304,0,300,DCMAPF,True,10740,95,82.5
empty-48-48.map,2304,0,300,DCMAPF,True,11240,94,84.3
empty-48-48.map,2304,0,300,DCMAPF,True,11428,80,76.5
empty-48-48.map,2304,0,300,DCMAPF,True,11151,84,77.4
empty-48-48.map,2304,0,300,DCMAPF,True,11413,83,76.9
empty-48-48.map,2304,0,300,DCMAPF,True,11456,89,80.0
empty-48-48.map,2304,0,300,DCMAPF,True,10987,91,80.7
empty-48-48.map,2304,0,350,DCMAPF,True,13243,83,110.6
empty-48-48.map,2304,0,350,DCMAPF,True,13471,89,113.6
empty-48-48.map,2304,0,350,DCMAPF,True,13241,91,115.3
empty-48-48.map,2304,0,350,DCMAPF,True,13928,93,118.5
empty-48-48.map,2304,0,350,DCMAPF,True,13555,97,121.1
empty-48-48.map,2304,0,350,DCMAPF,True,13810,87,144.8
empty-48-48.map,2304,0,350,DCMAPF,True,13191,97,153.0
empty-48-48.map,2304,0,350,DCMAPF,True,13841,97,153.0
empty-48-48.map,2304,0,350,DCMAPF,True,13520,99,153.8
empty-48-48.map,2304,0,350,DCMAPF,True,13852,97,153.9
empty-48-48.map,2304,0,350,DCMAPF,True,13051,84,124.3
empty-48-48.map,2304,0,350,DCMAPF,True,14025,89,127.8
empty-48-48.map,2304,0,350,DCMAPF,True,13667,95,133.2
empty-48-48.map,2304,0,350,DCMAPF,True,13228,100,134.1
empty-48-48.map,2304,0,350,DCMAPF,True,13057,98,133.9
empty-48-48.map,2304,0,350,DCMAPF,True,13291,92,129.3
empty-48-48.map,2304,0,350,DCMAPF,True,13502,92,132.1
empty-48-48.map,2304,0,350,DCMAPF,True,13298,96,134.2
empty-48-48.map,2304,0,350,DCMAPF,True,14003,97,138.1
empty-48-48.map,2304,0,350,DCMAPF,True,14000,100,140.7
empty-48-48.map,2304,0,350,DCMAPF,True,13021,91,133.3
empty-48-48.map,2304,0,350,DCMAPF,True,13968,88,134.3
empty-48-48.map,2304,0,350,DCMAPF,True,13150,95,140.5
empty-48-48.map,2304,0,350,DCMAPF,True,14327,93,140.3
empty-48-48.map,2304,0,350,DCMAPF,True,14082,97,141.2
empty-48-48.map,2304,0,400,DCMAPF,True,16086,91,185.9
empty-48-48.map,2304,0,400,DCMAPF,True,15866,96,188.0
empty-48-48.map,2304,0,400,DCMAPF,True,16203,97,194.2
empty-48-48.map,2304,0,400,DCMAPF,True,16617,95,199.0
empty-48-48.map,2304,0,400,DCMAPF,True,17593,110,210.0
empty-48-48.map,2304,0,400,DCMAPF,True,16743,100,214.8
empty-48-48.map,2304,0,400,DCMAPF,True,17144,98,223.3
empty-48-48.map,2304,0,400,DCMAPF,True,16536,105,226.2
empty-48-48.map,2304,0,400,DCMAPF,True,16003,112,230.7
empty-48-48.map,2304,0,400,DCMAPF,True,17207,116,236.2
empty-48-48.map,2304,0,400,DCMAPF,True,15261,94,189.1
empty-48-48.map,2304,0,400,DCMAPF,True,16533,94,198.6
empty-48-48.map,2304,0,400,DCMAPF,True,15749,104,209.0
empty-48-48.map,2304,0,400,DCMAPF,True,15929,107,211.1
empty-48-48.map,2304,0,400,DCMAPF,True,17079,105,211.6
empty-48-48.map,2304,0,400,DCMAPF,True,16440,92,174.5
empty-48-48.map,2304,0,400,DCMAPF,True,16742,98,182.8
empty-48-48.map,2304,0,400,DCMAPF,True,15991,103,186.1
empty-48-48.map,2304,0,400,DCMAPF,True,17136,97,189.2
empty-48-48.map,2304,0,400,DCMAPF,True,16558,105,191.3
empty-48-48.map,2304,0,400,DCMAPF,True,15600,96,179.8
empty-48-48.map,2304,0,400,DCMAPF,True,17062,99,186.0
empty-48-48.map,2304,0,400,DCMAPF,True,15874,104,188.1
empty-48-48.map,2304,0,400,DCMAPF,True,17742,97,188.7
empty-48-48.map,2304,0,400,DCMAPF,True,17209,106,190.9
ost003d.map,37636,24422,50,DCMAPF,True,6799,379,24.4
ost003d.map,37636,24422,50,DCMAPF,True,6248,380,24.7
ost003d.map,37636,24422,50,DCMAPF,True,8513,373,27.9
ost003d.map,37636,24422,50,DCMAPF,True,8012,370,27.7
ost003d.map,37636,24422,50,DCMAPF,True,9206,395,32.6
ost003d.map,37636,24422,50,DCMAPF,True,7661,353,25.6
ost003d.map,37636,24422,50,DCMAPF,True,7690,358,27.2
ost003d.map,37636,24422,50,DCMAPF,True,7380,371,27.9
ost003d.map,37636,24422,50,DCMAPF,True,8772,406,30.8
ost003d.map,37636,24422,50,DCMAPF,True,8992,406,32.6
ost003d.map,37636,24422,50,DCMAPF,True,7357,365,26.6
ost003d.map,37636,24422,50,DCMAPF,True,7895,376,26.8
ost003d.map,37636,24422,50,DCMAPF,True,7538,395,27.9
ost003d.map,37636,24422,50,DCMAPF,True,7580,409,29.0
ost003d.map,37636,24422,50,DCMAPF,True,8650,397,30.9
ost003d.map,37636,24422,50,DCMAPF,True,8589,369,30.6
ost003d.map,37636,24422,50,DCMAPF,True,8669,395,31.8
ost003d.map,37636,24422,50,DCMAPF,True,7844,366,33.0
ost003d.map,37636,24422,50,DCMAPF,True,8886,396,34.3
ost003d.map,37636,24422,50,DCMAPF,True,8716,363,36.4
ost003d.map,37636,24422,50,DCMAPF,True,7712,378,32.3
ost003d.map,37636,24422,50,DCMAPF,True,8047,400,34.0
ost003d.map,37636,24422,50,DCMAPF,True,8394,391,34.1
ost003d.map,37636,24422,50,DCMAPF,True,8108,405,37.5
ost003d.map,37636,24422,50,DCMAPF,True,8755,388,38.7
ost003d.map,37636,24422,100,DCMAPF,True,14321,398,76.3
ost003d.map,37636,24422,100,DCMAPF,True,17355,400,102.4
ost003d.map,37636,24422,100,DCMAPF,True,17497,436,106.6
ost003d.map,37636,24422,100,DCMAPF,True,16272,402,107.3
ost003d.map,37636,24422,100,DCMAPF,True,18016,428,114.9
ost003d.map,37636,24422,100,DCMAPF,True,16375,442,104.0
ost003d.map,37636,24422,100,DCMAPF,True,16207,419,114.6
ost003d.map,37636,24422,100,DCMAPF,True,17031,417,120.1
ost003d.map,37636,24422,100,DCMAPF,True,18645,434,126.1
ost003d.map,37636,24422,100,DCMAPF,True,18298,450,133.9
ost003d.map,37636,24422,100,DCMAPF,True,16358,380,90.5
ost003d.map,37636,24422,100,DCMAPF,True,15549,419,92.4
ost003d.map,37636,24422,100,DCMAPF,True,15905,428,95.7
ost003d.map,37636,24422,100,DCMAPF,True,15641,414,97.6
ost003d.map,37636,24422,100,DCMAPF,True,16729,392,97.9
ost003d.map,37636,24422,100,DCMAPF,True,17046,419,121.8
ost003d.map,37636,24422,100,DCMAPF,True,17598,405,123.9
ost003d.map,37636,24422,100,DCMAPF,True,17863,425,124.6
ost003d.map,37636,24422,100,DCMAPF,True,17571,398,126.2
ost003d.map,37636,24422,100,DCMAPF,True,17412,400,128.7
ost003d.map,37636,24422,100,DCMAPF,True,16283,407,106.1
ost003d.map,37636,24422,100,DCMAPF,True,15490,446,112.1
ost003d.map,37636,24422,100,DCMAPF,True,17723,394,113.9
ost003d.map,37636,24422,100,DCMAPF,True,16669,415,115.0
ost003d.map,37636,24422,100,DCMAPF,True,16927,428,118.3
ost003d.map,37636,24422,150,DCMAPF,True,24300,435,225.6
ost003d.map,37636,24422,150,DCMAPF,True,25661,436,249.3
ost003d.map,37636,24422,150,DCMAPF,True,26778,429,274.6
ost003d.map,37636,24422,150,DCMAPF,True,28821,449,276.3
ost003d.map,37636,24422,150,DCMAPF,True,28748,442,300.1
ost003d.map,37636,24422,150,DCMAPF,True,25901,429,242.6
ost003d.map,37636,24422,150,DCMAPF,True,26434,469,276.8
ost003d.map,37636,24422,150,DCMAPF,True,25861,477,280.5
ost003d.map,37636,24422,150,DCMAPF,True,27952,450,295.1
ost003d.map,37636,24422,150,DCMAPF,True,28834,453,298.9
ost003d.map,37636,24422,150,DCMAPF,True,24515,435,211.6
ost003d.map,37636,24422,150,DCMAPF,True,26188,465,226.3
ost003d.map,37636,24422,150,DCMAPF,True,26438,446,236.5
ost003d.map,37636,24422,150,DCMAPF,True,27926,458,247.4
ost003d.map,37636,24422,150,DCMAPF,True,27236,453,248.5
ost003d.map,37636,24422,150,DCMAPF,True,26423,431,252.9
ost003d.map,37636,24422,150,DCMAPF,True,27342,422,259.8
ost003d.map,37636,24422,150,DCMAPF,True,28666,446,280.6
ost003d.map,37636,24422,150,DCMAPF,True,29231,439,281.7
ost003d.map,37636,24422,150,DCMAPF,True,28498,429,299.1
ost003d.map,37636,24422,150,DCMAPF,True,26110,444,217.5
ost003d.map,37636,24422,150,DCMAPF,True,25755,467,240.5
ost003d.map,37636,24422,150,DCMAPF,True,27447,426,245.4
ost003d.map,37636,24422,150,DCMAPF,True,27160,437,250.6
ost003d.map,37636,24422,150,DCMAPF,True,27820,438,256.2
ost003d.map,37636,24422,200,DCMAPF,True,36881,480,496.6
ost003d.map,37636,24422,200,DCMAPF,True,38740,461,499.0
ost003d.map,37636,24422,200,DCMAPF,True,36737,466,502.2
ost003d.map,37636,24422,200,DCMAPF,True,40078,484,574.1
ost003d.map,37636,24422,200,DCMAPF,True,41743,480,576.9
ost003d.map,37636,24422,200,DCMAPF,True,37421,489,498.7
ost003d.map,37636,24422,200,DCMAPF,True,37381,516,519.5
ost003d.map,37636,24422,200,DCMAPF,True,42551,493,575.2
ost003d.map,37636,24422,200,DCMAPF,True,39342,478,583.5
ost003d.map,37636,24422,200,DCMAPF,True,40867,519,614.9
ost003d.map,37636,24422,200,DCMAPF,True,36372,450,481.0
ost003d.map,37636,24422,200,DCMAPF,True,38558,479,521.7
ost003d.map,37636,24422,200,DCMAPF,True,38629,503,539.7
ost003d.map,37636,24422,200,DCMAPF,True,40321,482,577.1
ost003d.map,37636,24422,200,DCMAPF,True,41682,470,608.0
ost003d.map,37636,24422,200,DCMAPF,True,37466,480,526.9
ost003d.map,37636,24422,200,DCMAPF,True,40370,451,546.4
ost003d.map,37636,24422,200,DCMAPF,True,39942,497,575.1
ost003d.map,37636,24422,200,DCMAPF,True,41495,458,604.2
ost003d.map,37636,24422,200,DCMAPF,True,43039,502,652.3
ost003d.map,37636,24422,200,DCMAPF,True,37005,499,571.9
ost003d.map,37636,24422,200,DCMAPF,True,40344,469,582.2
ost003d.map,37636,24422,200,DCMAPF,True,39079,472,582.6
ost003d.map,37636,24422,200,DCMAPF,True,39116,463,592.1
ost003d.map,37636,24422,200,DCMAPF,True,41933,541,688.2
ost003d.map,37636,24422,250,DCMAPF,True,50276,499,902.5
ost003d.map,37636,24422,250,DCMAPF,True,52725,511,928.7
ost003d.map,37636,24422,250,DCMAPF,True,50978,503,946.1
ost003d.map,37636,24422,250,DCMAPF,True,51426,559,975.4
ost003d.map,37636,24422,250,DCMAPF,True,58408,545,1095.5
ost003d.map,37636,24422,250,DCMAPF,True,52677,513,973.9
ost003d.map,37636,24422,250,DCMAPF,True,55355,559,1049.1
ost003d.map,37636,24422,250,DCMAPF,True,54103,561,1109.3
ost003d.map,37636,24422,250,DCMAPF,True,59759,611,1295.5
ost003d.map,37636,24422,250,DCMAPF,True,67897,759,1860.9
ost003d.map,37636,24422,250,DCMAPF,True,50448,519,820.6
ost003d.map,37636,24422,250,DCMAPF,True,52539,512,946.5
ost003d.map,37636,24422,250,DCMAPF,True,54742,573,1082.5
ost003d.map,37636,24422,250,DCMAPF,True,58847,619,1238.5
ost003d.map,37636,24422,250,DCMAPF,True,67204,730,1625.9
ost003d.map,37636,24422,250,DCMAPF,True,50886,525,889.6
ost003d.map,37636,24422,250,DCMAPF,True,54605,487,973.4
ost003d.map,37636,24422,250,DCMAPF,True,55887,509,1035.9
ost003d.map,37636,24422,250,DCMAPF,True,56192,537,1052.9
ost003d.map,37636,24422,250,DCMAPF,True,60663,614,1319.8
ost003d.map,37636,24422,250,DCMAPF,True,49806,555,940.6
ost003d.map,37636,24422,250,DCMAPF,True,53047,532,1029.4
ost003d.map,37636,24422,250,DCMAPF,True,55714,544,1093.0
ost003d.map,37636,24422,250,DCMAPF,True,55101,565,1116.4
ost003d.map,37636,24422,250,DCMAPF,True,56122,499,1126.7
ost003d.map,37636,24422,300,DCMAPF,True,63729,533,1662.1
ost003d.map,37636,24422,300,DCMAPF,True,66037,548,1763.4
ost003d.map,37636,24422,300,DCMAPF,True,74184,627,2121.3
ost003d.map,37636,24422,300,DCMAPF,True,124696,1291,5995.8
ost003d.map,37636,24422,300,DCMAPF,True,166097,1752,8754.2
ost003d.map,37636,24422,300,DCMAPF,True,72365,572,1722.0
ost003d.map,37636,24422,300,DCMAPF,True,69933,556,1722.5
ost003d.map,37636,24422,300,DCMAPF,True,72709,610,1812.4
ost003d.map,37636,24422,300,DCMAPF,True,72309,603,1884.6
ost003d.map,37636,24422,300,DCMAPF,True,135032,1410,31673.5
ost003d.map,37636,24422,300,DCMAPF,True,66750,544,1511.7
ost003d.map,37636,24422,300,DCMAPF,True,67984,563,1577.2
ost003d.map,37636,24422,300,DCMAPF,True,73551,596,1757.3
ost003d.map,37636,24422,300,DCMAPF,True,91165,943,3817.6
ost003d.map,37636,24422,300,DCMAPF,True,127673,1314,6128.3
ost003d.map,37636,24422,300,DCMAPF,True,65973,544,1700.5
ost003d.map,37636,24422,300,DCMAPF,True,76073,600,2326.1
ost003d.map,37636,24422,300,DCMAPF,True,106961,1051,5284.8
ost003d.map,37636,24422,300,DCMAPF,True,115574,1144,5538.8
ost003d.map,37636,24422,300,DCMAPF,True,118123,1170,5955.5
ost003d.map,37636,24422,300,DCMAPF,True,63255,548,1593.4
ost003d.map,37636,24422,300,DCMAPF,True,74518,724,2363.6
ost003d.map,37636,24422,300,DCMAPF,True,104259,1116,5124.9
ost003d.map,37636,24422,300,DCMAPF,True,134334,1359,7094.3
ost003d.map,37636,24422,300,DCMAPF,True,143699,1535,7911.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,17887,377,173.1
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18581,427,183.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18836,406,186.1
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18597,431,188.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19302,472,196.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19194,395,172.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18117,434,174.9
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18497,428,177.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19992,453,187.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19506,455,188.3
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18821,434,180.9
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18250,459,182.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19576,422,184.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18597,459,184.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18580,465,185.3
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,17501,435,86.6
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18037,431,88.9
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18693,416,89.2
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18864,441,91.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18957,453,92.3
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19277,418,85.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18338,433,85.3
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18828,450,89.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18940,453,90.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19036,485,90.6
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37056,404,226.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37439,414,230.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37328,450,236.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38520,441,239.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39473,473,244.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39387,425,248.5
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38451,434,250.2
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38712,455,256.3
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38114,465,257.5
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,40361,455,257.8
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37612,422,245.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38981,440,250.5
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38134,457,253.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37078,465,253.9
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38824,462,257.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,35762,434,248.7
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38164,415,249.2
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,35850,435,251.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39119,453,260.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38329,464,261.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38939,426,265.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38278,436,270.7
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37695,458,274.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38872,452,278.3
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38784,487,284.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54297,441,567.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54761,450,568.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56341,445,573.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56225,443,573.9
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57209,476,585.4
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57005,434,805.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56322,458,839.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,58223,453,854.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55939,476,855.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56100,471,857.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55430,426,510.8
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56964,452,527.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54383,467,529.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55519,466,533.8
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57496,462,536.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55654,419,467.4
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54194,434,480.9
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54580,453,487.0
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56400,464,494.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57417,457,495.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55808,426,474.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55433,438,484.7
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54907,461,493.7
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57296,474,504.8
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55882,493,510.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73375,441,823.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73898,443,826.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73442,454,831.7
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74383,445,832.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74946,474,851.4
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75386,436,831.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74591,458,856.4
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,76679,458,860.7
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74030,478,870.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74602,471,872.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73375,428,819.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,71724,464,844.1
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75036,452,850.4
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75378,464,857.6
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74327,466,859.1
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73398,419,782.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,70739,444,797.6
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,72682,439,812.3
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74215,464,828.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75832,486,842.7
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75497,429,789.3
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73691,437,796.6
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,72658,461,814.6
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75046,475,833.3
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73746,495,839.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8387,371,28.5
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8589,426,30.2
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9497,406,32.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9334,431,32.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9685,472,34.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8861,395,30.6
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9191,372,31.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9233,421,33.2
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9803,414,33.9
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9715,455,34.8
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8604,439,30.6
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8712,459,31.7
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9243,418,33.8
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9543,417,33.8
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9644,422,34.2
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8220,431,31.6
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8460,384,31.8
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8730,405,34.0
